name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
1614,2016.0,645000.0,11000.0,3,0,0,0,84,46,14,129,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
1403,2017.0,475000.0,40000.0,3,1,1,0,258,119,221,424,5.0
1379,2015.0,400000.0,20000.0,3,1,0,0,258,119,220,424,5.0
606,2004.0,80000.0,90000.0,3,1,0,2,393,121,322,441,5.41671936259011
157,2011.0,300000.0,60000.0,1,1,1,0,249,13,248,185,5.0
943,2011.0,400000.0,475000.0,1,1,1,4,62,71,37,281,5.0
1389,2009.0,235000.0,70000.0,3,1,1,2,169,1,210,413,5.0
1408,2015.0,350000.0,40000.0,3,1,1,2,258,119,221,424,5.0
1307,2017.0,625000.0,34000.0,1,1,1,2,384,13,245,178,5.0
1029,2014.0,525000.0,120000.0,1,1,1,0,107,71,76,311,7.0
1845,2018.0,550000.0,10000.0,3,1,1,0,249,12,276,49,5.0
828,2015.0,550000.0,80000.0,1,1,1,2,129,90,206,182,7.0
386,2006.0,200000.0,100000.0,3,1,1,2,180,35,253,66,5.0
1037,2011.0,350000.0,120000.0,1,1,1,0,50,84,309,226,8.0
386,2006.0,220000.0,100000.0,3,1,1,2,180,35,253,66,5.0
566,2016.0,412000.0,25000.0,3,1,1,0,210,10,264,50,5.0
1399,2009.0,126000.0,52000.0,3,1,1,2,210,1,220,415,5.0
1307,2013.0,430000.0,63000.0,1,1,1,0,335,13,244,178,5.0
1074,2009.0,130000.0,90000.0,3,1,1,2,212,119,218,424,5.0
1825,2017.0,350000.0,60000.0,3,1,1,0,342,12,276,49,5.0
1103,2011.0,220000.0,35000.0,3,1,1,0,238,112,180,398,5.0
836,2011.0,380000.0,80000.0,1,1,1,0,65,90,207,157,7.0
291,2010.0,200000.0,110000.0,1,1,1,2,244,25,225,139,5.0
1921,2015.0,2000000.0,20000.0,1,1,1,0,41,102,111,318,7.0
206,2015.0,610000.0,90000.0,1,1,1,0,323,36,312,199,5.0
49,2016.0,2500000.0,30000.0,3,1,0,2,123,66,139,283,5.0
1307,2017.0,620000.0,61000.0,1,1,1,0,374,13,244,178,5.0
1239,2013.0,150000.0,66000.0,3,1,1,0,94,112,172,397,8.0
134,2018.0,450000.0,80000.0,3,1,1,0,262,11,220,10,7.0
485,2017.0,1150000.0,27000.0,1,1,1,2,235,39,59,275,5.0
879,2018.0,500000.0,60000.0,3,1,1,0,192,11,264,54,6.0
1408,2011.0,246000.0,139000.0,3,1,1,0,210,119,224,424,5.0
1182,2017.0,400000.0,60000.0,0,1,1,0,306,9,204,417,5.0
1057,2008.0,65000.0,10000.0,3,1,1,2,136,112,172,388,4.0
217,2016.0,725000.0,30000.0,1,1,1,0,299,36,317,210,5.0
637,2014.0,736000.0,125000.0,1,1,0,0,314,39,62,274,5.0
1307,2018.0,700000.0,45000.0,1,1,1,0,384,13,245,178,5.0
103,2011.0,150000.0,30000.0,3,1,1,0,188,118,205,422,5.0
1106,2010.0,180000.0,80500.0,3,1,1,2,238,112,180,398,5.0
1904,2014.0,409999.0,200000.0,1,1,1,0,338,19,221,144,5.0
828,2013.0,550000.0,60000.0,1,1,1,0,129,90,206,182,7.0
1061,2004.0,50000.0,18000.0,3,1,1,2,136,112,172,388,4.0
1420,2006.0,80000.0,110000.0,1,1,1,2,269,38,197,409,5.0
1103,2005.0,110000.0,90000.0,3,1,1,2,238,112,180,398,5.0
386,2006.0,180000.0,120000.0,3,1,1,2,180,35,253,66,5.0
1307,2017.0,605000.0,127000.0,1,1,1,0,384,13,245,178,5.0
1197,2017.0,800000.0,70000.0,1,1,1,0,353,13,289,193,7.0
729,2011.0,350000.0,116500.0,1,1,1,0,327,24,297,224,5.0
778,2012.0,300000.0,120000.0,3,1,1,0,202,10,267,37,5.0
673,2008.0,160000.0,100000.0,3,1,1,1,71,47,10,103,5.0
290,2011.0,225000.0,90000.0,1,1,1,2,244,25,225,139,5.0
23,2009.0,1025000.0,120000.0,1,1,0,4,33,101,158,384,7.0
1648,2017.0,1300000.0,40000.0,1,1,0,0,177,71,93,348,7.0
1992,2018.0,560000.0,18000.0,1,1,1,0,298,36,29,261,5.0
1368,2017.0,650000.0,70000.0,1,1,1,0,350,13,289,193,5.0
1031,2018.0,1150000.0,29000.0,1,1,1,0,107,71,92,331,7.0
1117,2016.0,480000.0,65755.0,3,1,1,0,291,10,270,55,5.0
192,2019.0,960000.0,2600.0,1,1,1,0,327,36,317,199,5.0
1016,2017.0,1050000.0,46000.0,1,1,0,0,131,71,76,311,7.0
504,2017.0,310000.0,15000.0,3,1,1,2,281,114,191,407,5.0
1307,2014.0,500000.0,60000.0,1,1,1,0,335,13,244,178,5.0
1100,2017.0,350000.0,15500.0,3,1,0,0,345,119,224,424,5.0
339,2015.0,365000.0,120000.0,1,1,1,0,367,36,313,193,5.0
1475,2008.0,165000.0,120000.0,1,1,1,4,96,66,225,63,5.0
1798,2007.0,100000.0,120000.0,1,1,1,4,90,100,207,165,10.0
857,2007.0,240000.0,80000.0,1,1,1,2,65,90,207,157,7.0
898,2019.0,925000.0,40000.0,1,1,1,0,169,35,50,294,7.0
276,2018.0,590000.0,15000.0,3,1,1,0,193,9,285,34,5.0
1634,2013.0,525000.0,110000.0,1,1,1,2,67,71,73,302,7.0
1936,2014.0,720000.0,80000.0,1,1,1,2,49,85,5,191,8.0
1522,2017.0,850000.0,50000.0,1,1,0,0,231,29,25,245,5.0
964,2010.0,490000.0,110000.0,1,1,0,0,26,71,47,287,8.0
339,2013.0,325000.0,100000.0,1,1,1,0,367,36,313,193,5.0
650,2019.0,1200000.0,20000.0,1,1,0,0,307,39,59,272,5.0
831,2012.0,450000.0,135000.0,1,1,1,0,129,90,206,182,7.0
1704,2014.0,300000.0,50700.0,1,1,1,0,216,26,231,95,5.0
2023,2013.0,365000.0,70000.0,1,1,1,2,309,12,241,161,5.0
1464,2007.0,500000.0,120000.0,3,1,0,0,23,51,128,240,5.0
1952,2014.0,900000.0,112000.0,1,1,1,2,49,85,5,188,8.0
542,2018.0,700000.0,35000.0,1,1,1,0,346,6,243,170,5.0
1524,2017.0,880000.0,50000.0,1,1,1,0,231,29,25,245,5.0
1942,2014.0,700000.0,121000.0,1,1,1,4,49,85,5,188,7.0
931,2009.0,380000.0,120000.0,1,1,1,2,32,71,47,287,7.0
1885,2006.0,150000.0,90000.0,3,1,1,4,58,49,58,134,5.0
1427,2014.0,235000.0,70000.0,0,1,1,2,373,119,224,424,5.0
1551,2018.0,320000.0,20000.0,3,1,1,0,328,120,220,426,5.0
1529,2015.0,550000.0,60000.0,1,1,1,0,255,29,273,194,5.0
37,2016.0,3200000.0,40000.0,1,1,0,0,191,64,141,348,5.0
1950,2013.0,750000.0,440000.0,1,1,1,2,49,85,5,191,7.0
984,2017.0,645000.0,60000.0,1,1,1,0,201,32,2,241,7.0
1408,2015.0,300000.0,110000.0,3,1,1,0,258,119,221,424,5.0
747,2016.0,580000.0,152000.0,1,1,1,0,285,24,292,218,5.0
715,2011.0,220000.0,220000.0,3,1,1,1,159,10,257,19,5.0
832,2013.0,451000.0,70000.0,1,1,1,0,129,90,206,182,7.0
1782,2018.0,850000.0,50000.0,3,1,1,0,159,11,27,143,5.0
1309,2011.0,300000.0,125000.0,1,1,1,0,222,13,241,178,5.0
265,2016.0,350000.0,60000.0,3,1,1,0,193,9,285,34,5.0
1183,2014.0,300000.0,90000.0,0,1,1,0,306,9,207,414,5.0
1183,2017.0,390000.0,30000.0,0,1,1,0,306,9,207,414,5.0
1952,2016.0,1200000.0,90000.0,1,1,1,0,49,85,5,188,8.0
1988,2017.0,550000.0,20000.0,3,1,1,0,159,11,239,27,5.0
1338,2012.0,300000.0,110000.0,1,1,1,4,325,13,244,178,5.0
2043,2012.0,300000.0,150000.0,1,1,1,2,260,46,16,260,5.0
729,2012.0,350000.0,110000.0,1,1,1,0,327,24,297,224,5.0
484,2015.0,880000.0,120000.0,1,1,1,2,235,39,59,275,5.0
465,2010.0,160000.0,120000.0,0,1,1,2,53,33,304,70,5.0
1806,2012.0,250000.0,80000.0,1,1,1,1,113,100,273,257,7.0
749,2016.0,660000.0,110000.0,1,1,1,0,285,24,292,227,5.0
1866,2015.0,450000.0,40000.0,3,1,1,0,176,7,291,105,5.0
2025,2012.0,400000.0,110000.0,1,1,1,2,238,46,16,260,5.0
956,2019.0,1300000.0,20000.0,1,1,1,0,141,71,47,284,7.0
286,2013.0,229999.0,230000.0,1,1,1,0,244,25,228,139,5.0
64,2010.0,140000.0,60000.0,3,1,1,0,204,12,256,15,5.0
1425,2012.0,195000.0,35000.0,3,1,1,2,212,119,224,424,5.0
752,2015.0,500000.0,45000.0,3,1,1,0,165,10,263,46,5.0
1752,2012.0,60000.0,45000.0,3,1,1,0,362,110,175,380,4.0
1865,2016.0,400000.0,25000.0,3,1,1,0,176,7,291,105,5.0
772,2014.0,400000.0,10000.0,3,1,1,0,204,10,262,48,5.0
1413,2018.0,380000.0,19000.0,3,1,1,0,258,119,221,424,5.0
1117,2019.0,579000.0,10000.0,3,1,1,0,291,10,270,55,5.0
874,2019.0,400000.0,25000.0,3,1,1,0,192,11,264,54,6.0
706,2012.0,270000.0,30000.0,3,1,1,0,251,10,255,32,5.0
829,2014.0,500000.0,90000.0,1,1,1,0,129,90,206,182,7.0
1827,2017.0,475000.0,20000.0,3,1,1,0,342,12,276,49,5.0
1512,2018.0,850000.0,48000.0,1,1,1,0,242,29,272,193,5.0
927,2009.0,475000.0,120000.0,1,1,1,0,32,71,47,287,7.0
1304,2012.0,370000.0,210000.0,1,1,1,2,222,13,241,178,5.0
705,2010.0,187000.0,200400.0,3,1,1,2,240,2,226,436,5.0
704,2008.0,195000.0,110000.0,3,1,1,2,251,10,255,32,5.0
1793,2014.0,459999.0,38000.0,1,1,1,0,72,71,71,302,7.0
1870,2004.0,135000.0,90000.0,3,1,1,2,58,49,58,134,5.0
1197,2017.0,850000.0,43000.0,1,1,1,0,353,13,289,193,7.0
575,2018.0,500000.0,25000.0,3,1,1,0,249,2,225,440,5.0
1408,2016.0,385000.0,26000.0,3,1,1,2,258,119,221,424,5.0
656,2006.0,135000.0,120000.0,1,1,1,2,154,32,30,250,5.0
1106,2008.0,120000.0,70000.0,3,1,1,4,238,112,180,398,5.0
322,2006.0,200000.0,60000.0,3,1,1,4,29,77,81,204,5.0
1763,2007.0,200000.0,120000.0,1,1,1,2,72,100,73,302,7.0
1171,2016.0,700000.0,20000.0,3,1,1,0,267,21,298,85,5.0
1699,2013.0,290000.0,25000.0,1,1,1,0,337,24,232,106,5.0
1318,2017.0,725000.0,60000.0,1,1,1,0,384,13,245,178,5.0
1803,2008.0,200000.0,80000.0,1,1,1,0,37,56,225,51,10.0
1236,2014.0,155000.0,80000.0,3,1,1,0,154,112,169,388,8.0
340,2019.0,690000.0,1303.0,3,0,1,0,183,11,283,16,5.0
21,2018.0,3975000.0,31800.0,1,0,0,0,160,59,138,353,5.0
809,2019.0,5150000.0,20000.0,3,0,0,0,315,83,153,197,5.0
789,2017.0,3200000.0,45000.0,1,0,0,0,223,67,124,362,5.0
803,2017.0,4100000.0,17000.0,3,1,0,0,392,109,166,320,5.0
1867,2016.0,2000000.0,68089.0,3,2,0,0,219,85,96,209,5.0
449,2016.0,550000.0,56494.0,3,2,1,0,194,12,291,31,5.0
1950,2013.0,750000.0,79328.0,1,2,1,2,49,85,5,188,7.0
51,2019.0,5400000.0,7500.0,1,0,0,0,153,64,141,348,5.0
51,2019.0,5500000.0,8500.0,1,0,0,0,153,64,141,348,5.0
343,2019.0,779000.0,7032.0,3,2,0,0,212,12,293,31,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
1452,2019.0,5200000.0,17000.0,3,0,0,0,103,62,144,293,5.0
806,2019.0,4500000.0,21000.0,1,0,0,0,46,67,88,341,7.0
1474,2017.0,6000000.0,37000.0,1,0,0,0,62,103,159,395,5.0
39,2018.0,4000000.0,10000.0,1,0,0,0,316,64,137,348,5.0
625,2019.0,1125000.0,3500.0,3,0,0,0,192,119,46,146,5.0
10,2016.0,1898999.0,46000.0,1,0,0,0,196,59,137,350,5.0
370,2017.0,1650000.0,52000.0,3,0,0,0,31,77,135,233,5.0
1347,2011.0,280000.0,20000.0,3,1,1,2,204,10,280,50,5.0
1843,2019.0,450000.0,25000.0,3,1,1,0,249,12,276,49,5.0
1210,2006.0,135000.0,70000.0,3,1,1,2,128,14,279,30,5.0
1026,2014.0,650000.0,40000.0,1,1,1,0,107,71,76,311,7.0
1116,2020.0,650000.0,7300.0,3,1,1,0,276,10,261,41,5.0
1152,2018.0,750000.0,25000.0,1,1,1,0,383,13,289,193,5.0
1106,2010.0,150000.0,100000.0,3,1,1,0,238,112,180,398,5.0
885,2017.0,500000.0,35000.0,1,1,1,0,361,11,252,173,6.0
1893,2012.0,311000.0,100000.0,1,1,1,0,393,121,322,441,5.41671936259011
636,2013.0,425000.0,80000.0,1,1,1,2,314,39,62,274,5.0
704,2010.0,260000.0,60000.0,3,1,1,0,251,10,255,32,5.0
2015,2014.0,400000.0,110000.0,1,1,1,2,246,36,294,237,5.0
737,2017.0,575000.0,70000.0,1,1,1,2,318,24,292,221,5.0
595,2008.0,175000.0,40000.0,3,1,1,0,0,2,205,431,5.0
1260,2010.0,250000.0,90000.0,0,1,1,2,290,40,13,114,5.0
2025,2012.0,400000.0,95000.0,1,1,1,0,238,46,16,260,5.0
859,2011.0,350000.0,200000.0,1,1,1,2,65,90,207,157,7.0
1339,2015.0,484999.0,30000.0,1,1,1,0,360,13,244,178,5.0
1339,2015.0,484999.0,30000.0,1,1,1,0,360,13,244,178,5.0
1998,2013.0,350000.0,70000.0,1,1,1,2,246,36,289,237,5.0
1918,2014.0,1400000.0,80000.0,1,1,0,2,41,102,112,330,7.0
1309,2012.0,250000.0,100000.0,1,1,1,4,222,13,241,178,5.0
1318,2017.0,655000.0,70000.0,1,1,1,0,384,13,245,178,5.0
442,2016.0,500000.0,30000.0,1,1,1,0,379,36,313,193,5.0
63,2016.0,300000.0,15000.0,3,1,1,0,204,12,250,12,5.0
279,2018.0,650000.0,21000.0,1,1,1,0,368,36,319,212,5.0
1405,2014.0,300000.0,35000.0,3,1,1,0,259,10,261,41,5.0
439,2016.0,475000.0,25000.0,3,1,1,0,205,12,291,31,5.0
1831,2017.0,450000.0,30000.0,3,1,1,0,342,12,276,49,5.0
1307,2019.0,754000.0,10000.0,1,1,1,0,384,13,245,178,5.0
708,2013.0,300000.0,40000.0,3,1,1,0,251,10,255,33,5.0
508,2014.0,250000.0,25000.0,3,1,1,0,281,114,191,407,5.0
1307,2018.0,725000.0,15000.0,1,1,1,0,384,13,245,178,5.0
1106,2008.0,95000.0,70000.0,3,1,1,0,238,112,180,398,5.0
591,2018.0,475000.0,7800.0,3,1,1,0,249,2,225,440,5.0
1795,2014.0,575000.0,55000.0,1,1,1,0,74,71,73,302,7.0
1827,2016.0,350000.0,30000.0,3,1,1,0,342,12,276,49,5.0
828,2013.0,330000.0,125000.0,1,1,1,2,129,90,206,182,7.0
1352,2016.0,482000.0,50000.0,3,1,1,0,254,10,261,41,5.0
200,2017.0,625000.0,40000.0,1,1,1,1,323,36,312,199,5.0
1826,2017.0,380000.0,30000.0,3,1,1,0,342,12,276,49,5.0
64,2016.0,310000.0,30000.0,3,1,1,0,204,12,250,12,5.0
1314,2009.0,280000.0,35000.0,3,1,1,0,175,14,280,50,5.0
1540,2018.0,900000.0,30000.0,3,1,0,0,102,36,18,110,5.0
1411,2010.0,250000.0,60000.0,3,1,1,0,210,1,220,415,5.0
644,2017.0,750000.0,39000.0,3,1,1,0,160,42,51,130,5.0
1551,2019.0,420000.0,15000.0,3,1,1,0,328,120,220,426,5.0
337,2019.0,670000.0,5000.0,3,1,1,0,228,12,293,31,5.0
705,2016.0,420000.0,9750.0,3,1,1,2,240,2,226,436,5.0
1968,2016.0,1800000.0,110000.0,1,1,1,0,66,80,84,317,7.0
461,2018.0,900000.0,35000.0,3,1,1,0,175,12,291,31,5.0
1029,2015.0,1200000.0,10000.0,1,1,1,0,107,71,76,311,7.0
922,2003.0,195000.0,157138.0,1,1,1,4,3,71,47,287,7.0
648,2007.0,185000.0,120000.0,1,1,1,1,154,32,30,250,5.0
705,2008.0,185000.0,110000.0,3,1,1,1,240,2,226,436,5.0
1036,2018.0,1525000.0,46000.0,1,1,1,0,107,71,92,331,7.0
1350,2006.0,215000.0,102000.0,3,1,1,4,136,14,288,21,5.0
1076,2015.0,210000.0,50000.0,3,1,1,2,322,112,182,400,5.0
1965,2016.0,1700000.0,110000.0,1,1,1,2,66,80,84,317,7.0
1238,1991.0,55000.0,120000.0,2,1,1,2,393,121,322,441,5.41671936259011
1935,2009.0,530000.0,285000.0,1,1,1,4,45,85,7,187,8.0
413,2015.0,800000.0,50000.0,3,1,1,0,171,35,42,115,5.0
1339,2014.0,570000.0,70000.0,1,1,1,2,360,13,244,178,5.0
1264,2012.0,350000.0,120000.0,1,1,1,2,294,13,294,193,5.0
728,2011.0,350000.0,93000.0,1,1,1,2,305,24,297,224,5.0
853,2018.0,750000.0,50000.0,1,1,1,0,145,32,232,182,7.0
1180,2011.0,160000.0,100000.0,3,1,1,2,114,9,237,5,7.0
1705,2010.0,150000.0,70000.0,1,1,1,4,122,26,232,101,5.0
1339,2008.0,250000.0,90000.0,1,1,1,4,393,121,322,441,5.41671936259011
549,2019.0,562000.0,5000.0,3,1,1,0,210,10,263,36,5.0
704,2012.0,290000.0,27000.0,3,1,1,0,251,10,255,32,5.0
1029,2014.0,600000.0,122000.0,1,1,1,2,107,71,76,311,7.0
675,2015.0,401000.0,74000.0,1,1,1,2,351,3,233,159,5.0
1296,2019.0,750000.0,6500.0,3,1,0,0,287,10,261,41,5.0
857,2007.0,240000.0,80000.0,1,1,1,2,65,90,207,157,7.0
1093,2012.0,229999.0,50000.0,3,1,1,0,274,119,224,424,5.0
831,2013.0,500000.0,50000.0,1,1,1,0,129,90,206,182,7.0
1216,2010.0,350000.0,80000.0,3,1,1,0,30,14,257,8,8.0
153,2018.0,217000.0,25000.0,3,1,1,0,320,113,190,405,5.0
1503,2018.0,670000.0,35000.0,1,1,1,0,321,29,278,196,5.0
1093,2011.0,225000.0,30000.0,3,1,1,0,274,119,224,424,5.0
1378,2020.0,737000.0,10000.0,3,1,0,0,206,30,12,99,5.0
1132,2014.0,300000.0,80000.0,3,1,1,0,331,119,221,424,5.0
1720,2008.0,85000.0,120000.0,1,1,1,0,159,26,232,79,5.0
667,2010.0,195000.0,120000.0,1,1,1,2,137,32,30,239,5.0
458,2017.0,675000.0,127991.0,1,0,1,0,365,36,313,193,5.0
1475,1999.0,150000.0,198000.0,1,1,1,2,96,66,225,63,5.0
1725,2010.0,290000.0,65000.0,3,1,1,0,121,7,212,4,5.0
1211,2002.0,95000.0,90000.0,3,1,1,4,393,121,322,441,5.41671936259011
1153,2018.0,889000.0,20000.0,1,1,1,0,383,13,289,193,5.0
1988,2016.0,400000.0,60000.0,3,1,1,0,159,11,239,27,5.0
1560,2018.0,390000.0,13120.0,3,1,1,0,359,113,188,405,5.0
801,2017.0,1550000.0,87500.0,1,1,1,0,163,58,114,324,5.0
638,2014.0,600000.0,125000.0,1,1,1,0,314,39,62,274,5.0
520,2018.0,800000.0,25000.0,3,1,0,0,171,10,263,58,5.0
1203,2013.0,600000.0,120000.0,1,1,1,4,268,13,294,193,7.0
646,2015.0,795000.0,35000.0,3,1,1,0,160,42,51,130,5.0
764,2016.0,735000.0,25000.0,1,1,1,0,318,24,292,221,5.0
1598,2005.0,250000.0,120000.0,1,1,1,4,143,55,297,206,5.0
1552,2018.0,400000.0,25000.0,3,1,0,0,347,120,220,426,5.0
1040,2014.0,395000.0,140000.0,1,1,1,0,74,84,309,226,8.0
462,2005.0,130000.0,79000.0,1,1,1,2,52,32,264,164,5.0
1562,2015.0,600000.0,125000.0,1,1,1,0,279,29,273,194,8.0
749,2016.0,720000.0,80000.0,1,1,1,0,285,24,292,227,5.0
390,2011.0,450000.0,110000.0,3,1,1,4,154,35,39,118,5.0
664,2010.0,220000.0,80000.0,1,1,1,2,137,32,30,239,5.0
636,2014.0,545000.0,100000.0,1,1,1,2,314,39,62,274,5.0
2043,2011.0,370000.0,100000.0,1,1,1,2,260,46,16,260,5.0
844,2010.0,450000.0,78000.0,1,1,1,0,65,90,207,157,7.0
777,2018.0,750000.0,15000.0,3,1,0,0,171,10,263,47,5.0
945,2015.0,1100000.0,70000.0,1,1,1,0,115,71,47,284,7.0
1111,2019.0,711000.0,5000.0,3,1,1,0,291,10,270,55,5.0
1098,2016.0,285000.0,75000.0,3,1,1,0,345,119,222,424,5.0
1110,2020.0,749000.0,5500.0,3,1,1,0,276,10,261,41,5.0
1521,2016.0,550000.0,80000.0,1,1,1,2,234,29,25,245,5.0
1309,2010.0,300000.0,120000.0,1,1,1,2,222,13,241,178,5.0
1125,2017.0,625000.0,70000.0,1,1,1,0,380,13,244,178,5.0
744,2017.0,650000.0,80000.0,3,1,1,2,165,10,263,46,5.0
638,2014.0,575000.0,120000.0,1,1,1,4,314,39,62,274,5.0
1307,2016.0,631000.0,75000.0,1,1,1,2,374,13,244,178,5.0
667,2010.0,220000.0,80000.0,1,1,1,2,137,32,30,239,5.0
1846,2017.0,600000.0,40000.0,3,1,1,2,249,12,276,49,5.0
865,1997.0,160000.0,100000.0,1,1,1,1,393,121,322,441,5.41671936259011
257,2012.0,390000.0,120000.0,1,1,1,0,336,36,291,198,5.0
924,2007.0,375000.0,110000.0,1,1,1,1,44,92,40,282,8.0
762,2010.0,340000.0,110000.0,1,1,1,0,327,24,297,224,5.0
1834,2019.0,670000.0,2000.0,1,1,1,0,378,0,230,106,5.0
1307,2014.0,530000.0,80000.0,1,1,1,2,335,13,244,178,5.0
1099,2015.0,350000.0,38000.0,3,1,0,2,345,119,222,424,5.0
1148,2014.0,415000.0,46000.0,3,0,1,0,296,119,221,424,5.0
1187,2014.0,700000.0,102000.0,1,0,1,0,348,36,305,232,7.0
48,2012.0,925000.0,96000.0,1,0,0,2,233,66,141,352,5.0
1549,2017.0,375000.0,20000.0,3,0,0,0,307,120,220,426,5.0
1310,2015.0,575000.0,16000.0,3,0,1,0,217,10,280,50,5.0
720,2013.0,425000.0,23000.0,3,0,1,0,159,10,257,19,5.0
260,2011.0,245000.0,25000.0,3,0,1,0,193,9,285,34,5.0
662,2015.0,540000.0,35000.0,3,0,1,2,180,35,36,111,5.0
1473,2011.0,1000000.0,90000.0,1,0,0,0,100,69,152,375,5.0
711,2013.0,291000.0,37000.0,3,0,1,0,251,10,255,33,5.0
1117,2017.0,600000.0,34000.0,3,0,1,2,291,10,270,55,5.0
659,2012.0,355000.0,60000.0,3,0,1,0,180,35,36,111,5.0
704,2010.0,225000.0,50000.0,3,0,1,0,251,10,255,32,5.0
76,2013.0,350000.0,37000.0,3,0,1,0,67,25,315,86,7.0
1081,2012.0,200000.0,38000.0,3,0,1,2,354,112,182,400,5.0
283,2017.0,600000.0,40000.0,1,1,1,0,393,121,322,441,5.41671936259011
662,2012.0,434999.0,57000.0,3,0,1,0,180,35,36,111,5.0
720,2014.0,440000.0,62200.0,3,0,1,0,159,10,257,19,5.0
1247,2013.0,390000.0,77000.0,1,0,1,0,281,13,241,43,5.0
1068,1997.0,50000.0,110000.0,3,1,1,2,136,112,172,388,4.0
1289,2012.0,450000.0,30000.0,3,1,1,0,175,10,280,50,5.0
1107,2009.0,125000.0,60000.0,3,1,1,4,238,112,180,398,5.0
952,2014.0,999000.0,25000.0,1,1,1,0,115,71,47,284,9.0
1805,2005.0,225000.0,188000.0,1,1,1,0,38,56,297,172,7.0
1108,2010.0,85000.0,150000.0,3,1,1,4,238,112,180,398,5.0
510,2012.0,150000.0,40000.0,3,1,1,0,281,114,191,407,5.0
1538,2014.0,500000.0,120000.0,1,1,1,0,213,29,25,249,5.0
714,2011.0,220000.0,70000.0,3,1,1,4,251,10,255,33,5.0
952,2014.0,999000.0,25000.0,1,1,1,0,115,71,47,284,9.0
475,2017.0,957000.0,60000.0,1,1,1,0,289,24,291,221,5.0
1940,2006.0,1050000.0,250000.0,1,1,1,0,45,85,7,187,7.0
145,2018.0,320000.0,35000.0,3,1,1,0,317,120,220,426,5.0
1098,2016.0,300000.0,15000.0,3,1,1,0,345,119,222,424,5.0
1344,2010.0,270000.0,98000.0,1,1,1,0,183,13,248,178,5.0
464,2011.0,170000.0,62000.0,3,1,1,4,141,33,304,71,5.0
69,2010.0,270000.0,90000.0,1,1,1,2,197,62,85,309,5.0
63,2013.0,140000.0,110000.0,3,1,1,2,204,12,256,15,5.0
704,2010.0,170000.0,90000.0,3,1,1,4,251,10,255,32,5.0
901,2019.0,1450000.0,10000.0,1,1,1,0,169,35,50,294,7.0
1011,2019.0,1200000.0,25000.0,1,1,1,0,244,35,37,291,5.0
531,2019.0,834000.0,13000.0,1,1,1,0,318,24,293,231,5.0
1820,2017.0,450000.0,80000.0,1,1,1,0,378,0,230,106,5.0
2014,2014.0,575000.0,40000.0,1,1,1,4,246,36,294,237,5.0
1318,2019.0,900000.0,20000.0,1,1,1,0,384,13,245,178,5.0
1060,2008.0,149000.0,87540.0,2,1,1,4,149,112,171,374,5.0
107,2007.0,100000.0,84000.0,2,1,1,4,130,118,202,419,5.0
1585,2011.0,325000.0,160000.0,1,1,1,4,271,12,248,161,5.0
2042,2012.0,400000.0,100000.0,1,1,1,2,260,46,16,260,5.0
496,2017.0,250000.0,35000.0,3,1,1,2,249,119,226,427,5.0
82,2010.0,225000.0,60000.0,3,1,1,2,48,46,8,120,5.0
252,2012.0,300000.0,70000.0,1,1,1,0,204,22,220,139,5.0
156,2015.0,459999.0,60000.0,1,1,1,2,257,13,301,202,5.0
206,2016.0,825000.0,35000.0,1,1,1,2,323,36,312,199,5.0
1677,2012.0,150000.0,231438.0,1,1,1,2,198,13,248,168,5.0
1112,2016.0,710000.0,71000.0,1,1,1,0,380,13,244,178,5.0
1278,2008.0,200000.0,90000.0,3,1,1,0,393,121,322,441,5.41671936259011
1247,2016.0,425000.0,70000.0,1,1,1,0,332,13,242,178,5.0
1068,2007.0,45000.0,80000.0,3,1,1,0,136,112,172,388,4.0
859,2011.0,380000.0,239451.0,1,1,1,2,65,90,207,157,7.0
902,2000.0,150000.0,50000.0,1,1,1,0,393,121,322,441,5.41671936259011
1247,2009.0,240000.0,90000.0,1,1,1,0,281,13,241,43,5.0
483,2016.0,1150000.0,154000.0,1,1,1,0,235,39,59,275,5.0
1525,2013.0,520000.0,109000.0,1,1,1,2,234,29,25,245,5.0
1307,2016.0,675000.0,120000.0,1,1,1,2,374,13,244,178,5.0
1649,2006.0,170000.0,77000.0,1,1,1,0,393,121,322,441,5.41671936259011
1394,2012.0,297000.0,100000.0,0,1,1,4,371,119,199,408,5.0
1771,2009.0,250000.0,110000.0,1,1,1,0,21,71,73,302,7.0
462,2005.0,200000.0,200000.0,1,1,1,2,52,32,264,164,5.0
1339,2008.0,225000.0,120000.0,1,1,1,1,393,121,322,441,5.41671936259011
1402,2016.0,380000.0,39000.0,3,1,1,4,258,119,221,424,5.0
1057,2005.0,40000.0,96000.0,3,1,1,1,136,112,172,388,4.0
2046,2014.0,575000.0,90000.0,1,1,1,0,260,46,16,260,5.0
1357,2010.0,300000.0,135000.0,1,1,1,2,183,13,248,178,5.0
1818,2018.0,450000.0,90000.0,1,1,1,0,378,0,230,106,5.0
1071,2003.0,45000.0,90000.0,3,1,1,1,136,112,172,388,4.0
1951,2010.0,950000.0,426000.0,1,1,1,0,45,85,7,187,7.0
1307,2017.0,745000.0,35000.0,1,1,1,0,384,13,245,178,5.0
